,severity_class
19187,leger
9091,modere
13205,leger
11288,modere
18814,leger
5935,modere
3032,severe
11855,modere
5862,modere
3093,leger
18773,leger
3200,leger
19172,modere
8292,modere
16401,leger
18587,leger
9913,leger
12280,modere
10246,modere
5203,modere
12563,modere
4409,modere
6944,leger
9870,leger
6702,leger
94,leger
17993,modere
15264,modere
17974,leger
15397,modere
2130,leger
15076,leger
8477,leger
10500,modere
4164,severe
335,modere
14796,leger
7137,leger
6607,leger
11899,leger
14780,leger
14353,leger
11977,leger
1358,modere
14303,leger
13823,leger
1246,modere
1397,severe
8938,severe
11030,modere
2658,modere
9403,leger
4309,leger
6767,leger
1796,leger
2429,modere
5492,modere
8731,modere
12038,severe
964,modere
11012,modere
19150,modere
17496,leger
15186,leger
10764,leger
5225,leger
17840,modere
12082,modere
8453,leger
4798,modere
11937,leger
3052,modere
10466,modere
15121,leger
5527,severe
13275,severe
12823,leger
9839,leger
9928,modere
15671,leger
10060,leger
11768,leger
7222,leger
10381,leger
18690,leger
223,leger
12206,leger
6054,modere
7706,severe
5795,modere
7949,modere
11652,modere
12597,modere
9989,severe
17130,leger
15481,leger
2945,leger
16997,leger
7454,modere
15046,severe
9188,leger
3840,modere
15890,leger
11685,modere
7699,leger
15026,leger
2725,leger
17421,severe
4100,modere
17783,leger
451,modere
9711,leger
15430,modere
14850,modere
15781,modere
14476,leger
17901,modere
7843,modere
1860,modere
793,modere
15023,leger
4980,leger
11634,modere
14083,severe
13214,leger
5181,modere
753,modere
18656,modere
13464,modere
9131,leger
17959,leger
9944,leger
12702,leger
7192,leger
1244,modere
8272,modere
577,modere
8062,modere
7481,leger
1612,severe
4377,leger
8952,leger
17454,leger
4965,modere
16787,leger
1260,leger
14672,leger
11929,modere
5418,leger
14929,modere
14366,leger
7659,modere
5092,leger
8105,modere
1704,modere
15895,modere
16344,leger
10314,modere
10543,leger
9184,leger
154,severe
948,modere
15597,severe
6711,leger
13460,leger
10649,modere
10042,leger
6429,leger
14971,leger
17903,modere
17244,leger
15029,leger
16953,leger
9287,leger
16070,modere
4412,modere
970,leger
11214,leger
11622,leger
18629,severe
1617,leger
6827,modere
8771,leger
1186,leger
8100,modere
17083,modere
111,leger
12331,modere
1819,leger
6759,modere
11713,leger
18563,modere
8079,severe
12846,leger
8725,leger
15375,modere
10259,modere
7938,modere
4708,leger
3991,modere
8011,leger
3546,leger
7613,modere
13951,leger
17138,modere
1014,modere
886,modere
8106,leger
2253,modere
1434,leger
2164,modere
16360,modere
5102,leger
15226,leger
17260,modere
8907,leger
3006,leger
14862,modere
11679,leger
105,leger
10996,leger
12886,modere
4666,leger
951,leger
16944,modere
9123,leger
9756,leger
16530,leger
19258,leger
19090,modere
3515,modere
1963,modere
14428,leger
5930,leger
7941,leger
19033,leger
13658,leger
6525,leger
14262,leger
5534,leger
3680,modere
12977,severe
8224,leger
1282,modere
9613,leger
8384,leger
3786,severe
12192,modere
5969,modere
18678,modere
17226,modere
17474,leger
12255,leger
1654,severe
10566,modere
16236,leger
7152,modere
6297,modere
6995,modere
17798,leger
5840,leger
11008,leger
9168,leger
13177,leger
18273,modere
5584,modere
17383,modere
13256,leger
11203,modere
7887,leger
68,modere
971,leger
2075,leger
19010,modere
10339,modere
19402,leger
3480,leger
4992,leger
57,severe
6726,severe
5114,leger
13562,leger
18963,leger
6491,modere
11441,modere
5948,leger
4776,modere
18235,leger
12433,leger
17333,modere
6487,leger
11558,leger
18244,severe
11036,leger
3905,modere
13833,severe
7744,modere
4115,leger
5200,leger
4612,modere
10761,modere
18950,modere
17478,modere
11840,leger
12935,modere
15171,leger
15475,leger
9832,modere
19007,modere
6729,modere
6972,leger
17914,severe
12001,severe
7160,severe
18839,modere
3722,modere
8130,leger
10092,modere
745,leger
2764,leger
7117,modere
7863,modere
6053,severe
2730,leger
15619,leger
7912,modere
17521,modere
15603,leger
1089,modere
5869,leger
3565,leger
5199,leger
12907,modere
16248,leger
12739,leger
8085,leger
19032,leger
16806,leger
9053,severe
7379,leger
16789,modere
16,severe
18539,modere
16184,leger
11074,leger
12892,leger
13289,modere
2703,modere
18368,severe
8894,modere
17556,modere
8289,modere
10284,modere
17358,leger
7264,leger
15676,modere
404,modere
7971,leger
15270,modere
17985,modere
14589,modere
6975,modere
4468,severe
4244,leger
18169,modere
8788,leger
7720,leger
8970,modere
342,leger
16328,modere
15279,modere
8431,modere
14070,modere
17087,modere
19105,leger
8543,leger
5089,modere
18014,modere
6442,leger
2957,leger
10570,leger
4085,leger
11555,modere
11439,leger
12139,leger
3927,severe
947,leger
15702,leger
9004,modere
18123,modere
1224,modere
10505,modere
7412,leger
8702,leger
7596,modere
10915,modere
1218,modere
3715,modere
4690,modere
18093,severe
12249,leger
17615,leger
10464,leger
9224,modere
6538,modere
18449,leger
12,severe
13276,modere
11988,modere
15310,severe
3225,leger
7447,leger
1109,modere
12107,modere
7709,modere
13215,leger
2020,leger
9439,modere
11984,leger
5817,modere
9052,severe
3265,modere
6567,leger
14751,leger
12257,leger
13357,modere
15563,modere
11754,modere
11168,modere
7395,modere
7637,modere
9919,leger
12294,severe
12532,leger
5668,modere
6046,leger
14295,leger
2618,leger
9611,leger
8724,modere
14972,modere
17064,severe
3087,leger
3939,modere
8804,leger
4214,modere
15665,leger
1648,leger
7031,modere
5962,leger
8958,modere
7850,modere
19012,leger
16389,leger
16745,leger
17328,modere
2229,modere
16722,leger
15358,leger
6251,leger
18667,modere
10018,leger
3056,modere
11719,modere
17884,modere
4170,leger
12738,leger
17199,modere
915,modere
9774,modere
18851,modere
15828,leger
9444,leger
7689,modere
19342,leger
12771,leger
5626,severe
627,leger
9229,leger
7164,leger
2360,modere
5933,leger
2667,modere
6227,modere
9915,modere
8785,modere
9095,leger
15483,leger
16428,leger
9909,leger
410,leger
2279,leger
4447,leger
6452,leger
2819,modere
4243,modere
2820,severe
11583,leger
12354,severe
5908,leger
10474,leger
7592,leger
16814,modere
8968,leger
13741,leger
18632,leger
15194,modere
7714,modere
12372,leger
14955,modere
13021,leger
9666,modere
2437,modere
17245,leger
15891,leger
10633,modere
18000,leger
5327,leger
5798,modere
16765,leger
1509,leger
10093,modere
6055,leger
8148,leger
9859,leger
19137,modere
12131,modere
8344,modere
11779,modere
15971,modere
14961,leger
4428,leger
12379,leger
10400,severe
12705,severe
14845,modere
9627,modere
7721,severe
4695,modere
5274,leger
11076,leger
5235,modere
15060,leger
11079,severe
6416,leger
12419,modere
5063,leger
11606,modere
14949,modere
9700,leger
6661,leger
6910,modere
3218,severe
10162,severe
19361,leger
5138,leger
10722,leger
7584,modere
4580,leger
4246,severe
2231,leger
2645,modere
8295,leger
9573,leger
6833,leger
18276,leger
2509,leger
9851,modere
2347,leger
8703,leger
1073,leger
9660,leger
7336,modere
2861,leger
7248,leger
10219,leger
9538,leger
16932,leger
6283,modere
18887,modere
6590,leger
17706,modere
14326,leger
3428,leger
6677,leger
8583,modere
18337,leger
7330,modere
10047,leger
16575,modere
9338,leger
5532,modere
15753,leger
18681,leger
12721,modere
1220,severe
12336,leger
3122,leger
6659,leger
3126,modere
12335,modere
6022,leger
16553,modere
862,leger
12458,leger
19181,leger
6019,modere
12575,modere
6572,leger
8561,leger
15413,modere
1441,modere
3943,severe
7734,modere
16182,leger
3735,leger
9241,modere
14667,modere
16638,leger
17939,leger
16767,modere
15424,modere
5216,modere
15519,modere
7746,modere
12990,modere
4696,modere
7473,modere
15423,leger
14992,modere
2840,leger
13046,modere
10857,modere
16117,leger
14554,severe
19209,leger
13186,leger
17263,leger
13364,modere
9396,leger
6640,leger
4504,leger
2847,leger
1865,leger
11525,leger
13430,leger
8525,leger
4104,leger
9873,modere
16029,modere
7019,modere
4678,leger
16234,leger
4114,modere
14519,modere
4080,leger
11759,modere
5039,leger
16813,leger
3676,leger
10152,leger
9280,leger
216,modere
15577,leger
11450,modere
5753,leger
595,leger
10809,modere
5319,leger
15803,modere
2012,leger
9878,leger
3625,leger
18370,modere
1353,modere
5088,leger
1780,leger
12205,leger
9868,leger
18937,modere
12593,leger
8884,leger
18294,leger
586,leger
13715,severe
4757,modere
12598,modere
878,modere
1321,leger
5773,leger
2175,modere
13746,leger
6745,modere
9684,leger
9999,modere
17449,leger
9332,modere
2237,leger
16172,leger
12589,severe
12985,leger
11746,leger
2319,modere
16741,modere
4764,leger
8285,modere
15799,modere
2049,modere
12614,modere
13803,modere
8068,modere
11773,leger
902,leger
11828,leger
17636,modere
4456,severe
18029,leger
3245,modere
8281,modere
14537,severe
392,modere
10034,leger
9007,severe
4943,leger
5293,leger
676,severe
10588,leger
13852,leger
8689,leger
4385,modere
15755,leger
14673,leger
4668,modere
2807,leger
6518,leger
12656,leger
5963,leger
6173,leger
9273,modere
10196,severe
2837,leger
6844,modere
17540,leger
14905,leger
9112,leger
2153,leger
2484,leger
8564,leger
10673,modere
5606,severe
6026,leger
10656,modere
8940,leger
2763,leger
19070,severe
17930,modere
4908,modere
9100,modere
12224,modere
12304,modere
2808,leger
13552,leger
10609,modere
3312,leger
2880,leger
14093,severe
16680,leger
3856,modere
19191,leger
18336,severe
5587,modere
17021,modere
4295,leger
14993,severe
12325,modere
8817,leger
3983,modere
13613,leger
17448,leger
2042,severe
12506,leger
2078,modere
16791,leger
6475,modere
18333,leger
16657,leger
12932,leger
11177,leger
7518,leger
12140,modere
16310,modere
13958,leger
906,leger
10569,severe
7767,leger
5918,leger
13590,leger
3762,modere
16528,modere
11607,modere
13515,leger
15792,leger
19430,modere
17882,modere
9282,leger
982,modere
3149,modere
8813,modere
1557,severe
14699,severe
1287,severe
2891,leger
16456,leger
5363,leger
12753,severe
12084,modere
5973,leger
18754,modere
6188,leger
18769,leger
4285,leger
11620,modere
11539,leger
2010,modere
15966,leger
14688,modere
17910,modere
1738,leger
16969,modere
8747,leger
8626,leger
5876,leger
18890,leger
1753,leger
8760,leger
7338,leger
8554,modere
17082,modere
9375,modere
1746,modere
7238,leger
8675,modere
17232,leger
2987,modere
4738,leger
268,leger
17316,leger
11083,leger
8878,leger
5277,leger
7801,leger
12628,leger
10449,severe
1823,modere
9274,modere
15751,leger
11473,modere
5404,modere
9970,severe
11347,modere
1421,modere
2796,modere
9488,modere
2327,severe
10360,leger
19060,leger
13101,modere
1284,modere
11728,modere
6911,modere
15260,leger
19139,modere
817,severe
17450,modere
18867,leger
15581,severe
18597,leger
9335,leger
1155,leger
18831,modere
6636,leger
10804,leger
7459,modere
12745,leger
15750,modere
4124,leger
13668,modere
17153,leger
10037,leger
17535,leger
3410,modere
14111,modere
9155,leger
8516,leger
16583,modere
9653,modere
4917,modere
10278,modere
3053,leger
15953,modere
14922,leger
5634,leger
4116,leger
10663,modere
10455,leger
19282,leger
4694,leger
12377,severe
9272,leger
4111,modere
13954,modere
5078,leger
12517,leger
2297,leger
3663,modere
5724,modere
2518,modere
8797,leger
9998,leger
12110,modere
17115,leger
17736,modere
9171,leger
6122,leger
14018,modere
17137,leger
1776,modere
634,severe
13262,modere
16822,modere
7760,leger
7074,modere
9746,severe
4057,leger
9384,modere
16910,modere
17370,modere
7875,severe
13709,leger
7952,leger
18849,leger
17803,leger
3733,modere
11215,leger
756,modere
7444,modere
10794,leger
10031,leger
11501,modere
5224,leger
4879,leger
12635,modere
19084,leger
6609,leger
13546,modere
7075,leger
4296,leger
11090,leger
1732,modere
2312,leger
18511,modere
4333,modere
6112,modere
79,modere
11163,modere
13925,modere
13898,leger
18120,modere
16072,modere
4871,modere
12890,leger
14328,modere
15757,modere
17713,severe
14694,leger
1663,leger
2515,leger
6741,leger
13555,leger
15152,modere
1835,modere
4515,leger
16394,modere
11671,modere
14419,leger
3528,leger
4634,leger
11894,severe
6138,modere
503,modere
7988,modere
6750,leger
8816,leger
12349,severe
7718,leger
3651,leger
11034,modere
5471,modere
4758,leger
12364,leger
11161,modere
1164,modere
14199,modere
2260,leger
13042,leger
6692,modere
1831,modere
6264,modere
7782,modere
18900,leger
14004,modere
3211,leger
7673,leger
12071,modere
18165,leger
1008,leger
18691,leger
10122,leger
1906,modere
7947,severe
8012,leger
16731,leger
3728,modere
66,modere
15893,severe
16624,leger
17413,leger
9523,modere
17345,leger
15050,leger
18446,modere
5328,severe
1111,leger
4364,modere
11073,modere
6847,leger
4145,modere
843,severe
4938,severe
9667,severe
11181,leger
2983,modere
18955,modere
19323,modere
1784,leger
15689,leger
984,modere
15869,leger
7597,leger
10517,leger
3491,modere
2113,leger
13159,modere
5081,modere
16494,modere
3642,severe
5158,modere
781,leger
14472,leger
1806,modere
10263,leger
10221,leger
3078,leger
1847,leger
17429,leger
13246,leger
19054,leger
11234,modere
17044,severe
8077,leger
18792,modere
11496,severe
17664,leger
1226,leger
6206,leger
2761,modere
462,modere
9828,leger
16434,modere
6032,modere
9772,modere
353,modere
9227,leger
14475,modere
6797,leger
16163,leger
7715,modere
17124,leger
3687,leger
7733,leger
3254,modere
7448,leger
15169,modere
1717,leger
2622,severe
1749,modere
1943,leger
37,leger
19023,modere
16026,modere
17548,leger
558,leger
17176,leger
18975,leger
1576,leger
9639,leger
1078,leger
13587,leger
3961,modere
1046,modere
7652,leger
15136,leger
8073,modere
5358,leger
6198,modere
18005,modere
12937,leger
16407,severe
16699,modere
13713,leger
8793,leger
13058,modere
17912,modere
2614,modere
7143,modere
19031,modere
6732,modere
3693,leger
14690,severe
5707,leger
10771,modere
8442,modere
1453,leger
10113,leger
16283,modere
5698,modere
18061,modere
18590,modere
2129,severe
838,leger
3596,modere
7690,leger
9996,leger
10522,severe
17465,leger
11619,modere
6222,modere
6848,leger
12029,severe
706,modere
10931,modere
2212,leger
9467,modere
4887,modere
5329,leger
2660,modere
15234,severe
10392,severe
6470,leger
6997,severe
6035,leger
16186,modere
15561,modere
16466,leger
8879,leger
15749,leger
9077,modere
3103,leger
2912,leger
18896,leger
4282,leger
19115,leger
18819,modere
562,modere
13122,modere
632,leger
18463,modere
19398,modere
13026,leger
3524,modere
6513,modere
4721,modere
11308,severe
18911,modere
17462,severe
9107,leger
10638,leger
12493,modere
444,modere
3917,modere
2158,leger
5346,modere
18299,leger
11792,leger
6115,modere
7373,leger
3849,leger
6591,leger
16566,severe
1623,modere
2666,modere
6747,leger
17254,leger
4766,modere
2287,modere
10917,modere
13462,leger
15725,leger
16357,modere
4953,leger
1080,modere
3887,leger
7107,leger
12782,leger
19337,leger
19330,leger
11428,modere
6478,leger
3879,modere
5429,modere
1009,severe
695,modere
15004,leger
2165,modere
11218,modere
7829,leger
653,modere
4203,modere
7953,leger
11466,leger
4553,modere
2172,modere
17839,leger
8916,modere
17085,leger
10062,severe
8201,leger
7608,leger
659,modere
8176,modere
10409,severe
10701,leger
13923,leger
6734,leger
3686,leger
9801,modere
36,modere
15584,leger
6524,modere
8288,leger
12964,modere
10054,leger
6285,modere
17359,leger
629,modere
4452,leger
678,modere
12219,leger
18429,leger
8949,modere
17693,modere
11911,modere
3077,modere
18991,severe
17059,leger
10056,modere
8870,leger
5789,leger
9650,leger
4235,modere
7437,modere
13938,leger
2474,modere
12167,leger
16831,modere
17422,modere
2214,leger
13955,leger
13795,modere
1503,leger
7900,leger
5117,modere
4941,modere
2056,severe
9081,severe
11208,modere
12061,leger
11263,leger
12950,leger
15500,leger
1195,modere
15701,modere
12278,leger
5095,leger
3580,modere
17235,modere
11879,leger
10194,severe
6813,modere
6462,leger
2655,modere
13360,leger
9831,severe
6799,modere
5264,modere
2071,leger
1411,modere
5146,severe
6208,leger
5433,modere
4277,severe
8250,leger
13436,leger
18670,leger
18140,leger
15334,modere
10556,leger
28,leger
2754,modere
4222,severe
8767,leger
16028,leger
15074,modere
4167,leger
17024,modere
12545,leger
13032,modere
1993,modere
10116,leger
14130,leger
900,leger
15875,leger
5122,modere
5564,modere
9306,modere
14491,leger
3488,modere
8605,leger
483,leger
11056,modere
12482,leger
7696,modere
15324,modere
5832,leger
9191,leger
3033,leger
15319,modere
12923,leger
17275,leger
7641,leger
15246,leger
11536,modere
14301,severe
1171,leger
19314,leger
11981,leger
4155,modere
1496,leger
14460,leger
5984,leger
6796,leger
18424,modere
341,leger
10421,leger
15468,leger
2082,modere
14293,modere
19388,modere
2802,modere
8944,leger
1830,modere
16356,leger
11465,leger
13119,leger
17243,modere
9597,leger
19378,leger
6250,leger
12514,modere
11235,leger
769,leger
2411,modere
13017,leger
18017,modere
3446,modere
10380,modere
945,leger
16417,modere
6987,modere
7896,leger
8439,leger
10490,modere
2806,modere
13396,modere
5100,modere
18365,modere
14570,leger
19414,leger
11813,severe
6083,modere
5065,modere
949,leger
8500,leger
6650,modere
16842,modere
10312,leger
6282,leger
12005,leger
6981,modere
5111,leger
4959,leger
17248,leger
3814,severe
14390,modere
15738,leger
14755,leger
10585,leger
